era,baseline_version,version,log_files,log_size_mb,jobsh_files,jobsh_size_mb,total_files,total_size_mb,hist_dir
2016preVFP,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly,v0BDT1tau0lV17,136,3.0244264602661133,74,0.01889801025390625,210,3.0433244705200195,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly/mc/variableHists_v0BDT1tau0lV17
2016preVFP,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly,v1BDT1tau1lTestLeading7,136,2.1132335662841797,74,0.019533157348632812,210,2.1327667236328125,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly/mc/variableHists_v1BDT1tau1lTestLeading7
2016preVFP,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly,v8BDT1tau0l_refactorAndBtagNameFix,136,2.9824037551879883,74,0.02059173583984375,210,3.002995491027832,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly/mc/variableHists_v8BDT1tau0l_refactorAndBtagNameFix
2016preVFP,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly,v0BDT1tau0lV16,136,3.0300722122192383,74,0.01889801025390625,210,3.0489702224731445,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly/mc/variableHists_v0BDT1tau0lV16
2016preVFP,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly,v5BDT1tau0l_tauFMorphFix,136,3.0250749588012695,74,0.019603729248046875,210,3.0446786880493164,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly/mc/variableHists_v5BDT1tau0l_tauFMorphFix
2016preVFP,v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v5BDT1tau2l_tauFMorphFix,140,0.34847450256347656,70,0.020938873291015625,210,0.3694133758544922,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
2016preVFP,v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v4BDT1tau2lV18_fakeTauDataDriven,140,0.3489990234375,70,0.021472930908203125,210,0.3704719543457031,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v3BDT1tau2lV18_fakeTauDataDriven,140,0.3489999771118164,70,0.021472930908203125,210,0.37047290802001953,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_JESup_RelativeStatEC_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v5BDT1tau2l_tauFMorphFix,140,0.34880733489990234,70,0.020938873291015625,210,0.36974620819091797,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_RelativeStatEC_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
2016preVFP,v1baselineHadroBtagWeightAdded_JESup_RelativeStatEC_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v4BDT1tau2lV18_fakeTauDataDriven,140,0.3493518829345703,70,0.021472930908203125,210,0.37082481384277344,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_RelativeStatEC_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
