version,era,channel,baseline_version,num_sys_dirs,total_sys_files,total_sys_size_MB,consolidated,nominal_dir
v3BDT1tau1lV18_fakeTauDataDriven,2016preVFP,1tau1l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Up,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Up/mc/variableHists_v3BDT1tau1lV18_fakeTauDataDriven
v0BDT1tau1lV16,2016preVFP,1tau1l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Up,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Up/mc/variableHists_v0BDT1tau1lV16
v0BDT1tau1lV17,2016preVFP,1tau1l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Up,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Up/mc/variableHists_v0BDT1tau1lV17
v0BDT1tau0lV17,2016preVFP,1tau0l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Up,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Up/mc/variableHists_v0BDT1tau0lV17
v8BDT1tau0l_refactorAndBtagNameFix,2016preVFP,1tau0l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Up,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Up/mc/variableHists_v8BDT1tau0l_refactorAndBtagNameFix
v0BDT1tau0lV16,2016preVFP,1tau0l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Up,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Up/mc/variableHists_v0BDT1tau0lV16
v5BDT1tau0l_tauFMorphFix,2016preVFP,1tau0l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Up,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm1Up/mc/variableHists_v5BDT1tau0l_tauFMorphFix
v3BDT1tau1lV18_fakeTauDataDriven,2016preVFP,1tau1l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm10Up,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm10Up/mc/variableHists_v3BDT1tau1lV18_fakeTauDataDriven
v0BDT1tau1lV16,2016preVFP,1tau1l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm10Up,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm10Up/mc/variableHists_v0BDT1tau1lV16
v0BDT1tau1lV17,2016preVFP,1tau1l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm10Up,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm10Up/mc/variableHists_v0BDT1tau1lV17
v0BDT1tau0lV17,2016preVFP,1tau0l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm10Up,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm10Up/mc/variableHists_v0BDT1tau0lV17
v8BDT1tau0l_refactorAndBtagNameFix,2016preVFP,1tau0l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm10Up,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm10Up/mc/variableHists_v8BDT1tau0l_refactorAndBtagNameFix
v0BDT1tau0lV16,2016preVFP,1tau0l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm10Up,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm10Up/mc/variableHists_v0BDT1tau0lV16
v5BDT1tau0l_tauFMorphFix,2016preVFP,1tau0l,v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm10Up,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94HadroPreJetVetoHemOnly_TESdm10Up/mc/variableHists_v5BDT1tau0l_tauFMorphFix
v0BDT1tau0l,2016preVFP,1tau0l,v0baselineHadro_v94HadroPreJetVetoHemOnly,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v0baselineHadro_v94HadroPreJetVetoHemOnly/mc/variableHists_v0BDT1tau0l
v1DataMC_noHLTSF,2016preVFP,unknown,v0baselineHadro_v94HadroPreJetVetoHemOnly,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v0baselineHadro_v94HadroPreJetVetoHemOnly/mc/variableHists_v1DataMC_noHLTSF
v0BDT1tau1lFakeTau,2016preVFP,1tau1l,v0baselineHadro_v94HadroPreJetVetoHemOnly,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v0baselineHadro_v94HadroPreJetVetoHemOnly/mc/variableHists_v0BDT1tau1lFakeTau
v0DataMC_sysV2,2016preVFP,unknown,v0baselineHadro_v94HadroPreJetVetoHemOnly,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v0baselineHadro_v94HadroPreJetVetoHemOnly/mc/variableHists_v0DataMC_sysV2
v0DataMC_sys,2016preVFP,unknown,v0baselineHadro_v94HadroPreJetVetoHemOnly,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v0baselineHadro_v94HadroPreJetVetoHemOnly/mc/variableHists_v0DataMC_sys
v0FRMeasure,2016preVFP,unknown,v0baselineHadro_v94HadroPreJetVetoHemOnly,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v0baselineHadro_v94HadroPreJetVetoHemOnly/mc/variableHists_v0FRMeasure
v0BDT1tau1l,2016preVFP,1tau1l,v0baselineHadro_v94HadroPreJetVetoHemOnly,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v0baselineHadro_v94HadroPreJetVetoHemOnly/mc/variableHists_v0BDT1tau1l
v1dataMC_fakeTauMC,2016preVFP,unknown,v0baselineHadro_v94HadroPreJetVetoHemOnly,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v0baselineHadro_v94HadroPreJetVetoHemOnly/mc/variableHists_v1dataMC_fakeTauMC
v5BDT1tau2l_tauFMorphFix,2016preVFP,1tau2l,v1baselineHadroBtagWeightAdded_JESup_RelativeStatFSR_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_RelativeStatFSR_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
v4BDT1tau2lV18_fakeTauDataDriven,2016preVFP,1tau2l,v1baselineHadroBtagWeightAdded_JESup_RelativeStatFSR_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_RelativeStatFSR_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
v3BDT1tau2lV18_fakeTauDataDriven,2016preVFP,1tau2l,v1baselineHadroBtagWeightAdded_JESup_RelativeStatFSR_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_RelativeStatFSR_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
v0BDT1tau0lBinB,2016preVFP,1tau0l,v1baselineHardro_FRweightSys_v79HadroPresel,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHardro_FRweightSys_v79HadroPresel/mc/variableHists_v0BDT1tau0lBinB
v1dataMC_allCorrectionFakeTau,2016preVFP,unknown,v1baselineHardro_FRweightSys_v79HadroPresel,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHardro_FRweightSys_v79HadroPresel/mc/variableHists_v1dataMC_allCorrectionFakeTau
v5BDT1tau2l_tauFMorphFix,2016preVFP,1tau2l,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_METUp,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_METUp/mc/variableHists_v5BDT1tau2l_tauFMorphFix
v4BDT1tau2lV18_fakeTauDataDriven,2016preVFP,1tau2l,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_METUp,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_METUp/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
v3BDT1tau2lV18_fakeTauDataDriven,2016preVFP,1tau2l,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_METUp,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_METUp/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
v3BDT1tau2lV14,2016preVFP,1tau2l,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnly_JERDown,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnly_JERDown/mc/variableHists_v3BDT1tau2lV14
v0BDT1tau2lV16,2016preVFP,1tau2l,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnly_JERDown,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnly_JERDown/mc/variableHists_v0BDT1tau2lV16
v0BDT1tau0l,2016preVFP,1tau0l,v1baselineHadroBtagWeightAdded_JESup_RelativeJEREC1_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_RelativeJEREC1_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0l
v3BDT1tau1lV18_fakeTauDataDriven,2016preVFP,1tau1l,v1baselineHadroBtagWeightAdded_JESup_RelativeJEREC1_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_RelativeJEREC1_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v3BDT1tau1lV18_fakeTauDataDriven
v0BDT1tau1lV16,2016preVFP,1tau1l,v1baselineHadroBtagWeightAdded_JESup_RelativeJEREC1_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_RelativeJEREC1_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV16
v0BDT1tau1lV17,2016preVFP,1tau1l,v1baselineHadroBtagWeightAdded_JESup_RelativeJEREC1_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_RelativeJEREC1_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV17
v0BDT1tau0lV17,2016preVFP,1tau0l,v1baselineHadroBtagWeightAdded_JESup_RelativeJEREC1_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_RelativeJEREC1_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0lV17
v0BDT1tau1lAddMCFakeTV3,2016preVFP,1tau1l,v1baselineHadroBtagWeightAdded_JESup_RelativeJEREC1_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_RelativeJEREC1_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lAddMCFakeTV3
v8BDT1tau0l_refactorAndBtagNameFix,2016preVFP,1tau0l,v1baselineHadroBtagWeightAdded_JESup_RelativeJEREC1_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_RelativeJEREC1_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v8BDT1tau0l_refactorAndBtagNameFix
v0BDT1tau0lV16,2016preVFP,1tau0l,v1baselineHadroBtagWeightAdded_JESup_RelativeJEREC1_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_RelativeJEREC1_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0lV16
v5BDT1tau0l_tauFMorphFix,2016preVFP,1tau0l,v1baselineHadroBtagWeightAdded_JESup_RelativeJEREC1_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_RelativeJEREC1_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v5BDT1tau0l_tauFMorphFix
v5BDT1tau2l_tauFMorphFix,2016preVFP,1tau2l,v1baselineHadroBtagWeightAdded_JESup_PileUpPtRef_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_PileUpPtRef_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
v4BDT1tau2lV18_fakeTauDataDriven,2016preVFP,1tau2l,v1baselineHadroBtagWeightAdded_JESup_PileUpPtRef_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_PileUpPtRef_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
v3BDT1tau2lV18_fakeTauDataDriven,2016preVFP,1tau2l,v1baselineHadroBtagWeightAdded_JESup_PileUpPtRef_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_PileUpPtRef_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
v1BDT1tau2lBinC,2016preVFP,1tau2l,v0baselineLep_v84Pre1tau2lLepF2V2,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v0baselineLep_v84Pre1tau2lLepF2V2/mc/variableHists_v1BDT1tau2lBinC
v0theorecticalHistsAdd,2016preVFP,unknown,v0baseline_v67TheoryWeightAdded,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v0baseline_v67TheoryWeightAdded/mc/variableHists_v0theorecticalHistsAdd
v5BDT1tau2l_tauFMorphFix,2016preVFP,1tau2l,v1baselineHadroBtagWeightAdded_JESup_FlavorPureCharm_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_FlavorPureCharm_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
v4BDT1tau2lV18_fakeTauDataDriven,2016preVFP,1tau2l,v1baselineHadroBtagWeightAdded_JESup_FlavorPureCharm_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_FlavorPureCharm_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
v3BDT1tau2lV18_fakeTauDataDriven,2016preVFP,1tau2l,v1baselineHadroBtagWeightAdded_JESup_FlavorPureCharm_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_FlavorPureCharm_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
v5BDT1tau2l_tauFMorphFix,2016preVFP,1tau2l,v1baselineHadroBtagWeightAdded_JESDown_RelativeFSR_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_RelativeFSR_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
v4BDT1tau2lV18_fakeTauDataDriven,2016preVFP,1tau2l,v1baselineHadroBtagWeightAdded_JESDown_RelativeFSR_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_RelativeFSR_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
v3BDT1tau2lV18_fakeTauDataDriven,2016preVFP,1tau2l,v1baselineHadroBtagWeightAdded_JESDown_RelativeFSR_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_RelativeFSR_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
v3BDT1tau2lV14,2016preVFP,1tau2l,v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v3BDT1tau2lV14
v0BDT1tau2lV16,2016preVFP,1tau2l,v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_SinglePionHCAL_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau2lV16
v3BDT1tau2lV14,2016preVFP,1tau2l,v1baselineHadroBtagWeightAdded_JESDown_SinglePionHCAL_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_SinglePionHCAL_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v3BDT1tau2lV14
v0BDT1tau2lV16,2016preVFP,1tau2l,v1baselineHadroBtagWeightAdded_JESDown_SinglePionHCAL_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_SinglePionHCAL_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau2lV16
v5BDT1tau2l_tauFMorphFix,2016preVFP,1tau2l,v1baselineHadroBtagWeightAdded_JESup_RelativeJEREC2_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_RelativeJEREC2_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
v4BDT1tau2lV18_fakeTauDataDriven,2016preVFP,1tau2l,v1baselineHadroBtagWeightAdded_JESup_RelativeJEREC2_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_RelativeJEREC2_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
v3BDT1tau2lV18_fakeTauDataDriven,2016preVFP,1tau2l,v1baselineHadroBtagWeightAdded_JESup_RelativeJEREC2_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_RelativeJEREC2_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
v0BDT1tau0l,2016preVFP,1tau0l,v1baselineHadroBtagWeightAdded_JESDown_RelativeBal_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_RelativeBal_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0l
v3BDT1tau1lV18_fakeTauDataDriven,2016preVFP,1tau1l,v1baselineHadroBtagWeightAdded_JESDown_RelativeBal_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_RelativeBal_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v3BDT1tau1lV18_fakeTauDataDriven
v0BDT1tau1lV16,2016preVFP,1tau1l,v1baselineHadroBtagWeightAdded_JESDown_RelativeBal_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_RelativeBal_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV16
v0BDT1tau1lV17,2016preVFP,1tau1l,v1baselineHadroBtagWeightAdded_JESDown_RelativeBal_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_RelativeBal_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV17
v0BDT1tau0lV17,2016preVFP,1tau0l,v1baselineHadroBtagWeightAdded_JESDown_RelativeBal_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_RelativeBal_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0lV17
v0BDT1tau1lAddMCFakeTV3,2016preVFP,1tau1l,v1baselineHadroBtagWeightAdded_JESDown_RelativeBal_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_RelativeBal_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lAddMCFakeTV3
